movieId,tmdbId,id,title,overview,popularity,vote_average,vote_count,release_date,runtime,director,poster_path,genres,keywords,cast
113573,189,189,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,85.428395,6.3,1286,2014-08-20,102.0,,,"[""Crime"", ""Thriller""]","[""detective"", ""dystopia"", ""dominatrix"", ""murder"", ""suspense"", ""twins"", ""based on graphic novel"", ""dark horse comics"", ""neo-noir"", ""3d""]",[]
114180,198663,198663,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",131.815575,7.0,5371,2014-09-10,113.0,,,"[""Action"", ""Mystery"", ""Science Fiction"", ""Thriller""]","[""based on novel"", ""maze"", ""post-apocalyptic"", ""dystopia"", ""escape"", ""memory loss"", ""erased memory"", ""trapped"", ""dystopic future"", ""runner"", ""based on young adult novel""]",[]
114246,169917,169917,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,61.309619,6.2,1131,2014-09-18,113.0,,,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]","[""based on novel"", ""murder"", ""mafia"", ""private investigator"", ""new york city"", ""alcoholic"", ""kingpin"", ""wife murder"", ""matt scudder""]",[]
114662,190859,190859,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",87.53437,7.4,4469,2014-12-11,133.0,,,"[""War"", ""Action""]","[""sniper"", ""biography"", ""iraq"", ""navy seal"", ""u.s. soldier""]",[]
114713,250546,250546,Annabelle,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",60.225219,5.6,1517,2014-10-02,99.0,,,"[""Horror""]","[""prequel"", ""evil doll"", ""killer doll"", ""spin off"", ""doll"", ""demonic possession"", ""killer toys"", ""toy comes to life""]",[]
114795,49017,49017,Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",64.457947,6.2,2389,2014-10-01,92.0,,,"[""Horror"", ""Action"", ""Drama"", ""Fantasy"", ""War""]","[""vampire"", ""dracula"", ""bite"", ""battle"", ""15th century"", ""ottoman empire"", ""vlad"", ""fang vamp"", ""tepes""]",[]
114847,262543,262543,Automata,"Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",49.808505,5.6,670,2014-10-09,110.0,,,"[""Thriller"", ""Science Fiction""]","[""artificial intelligence"", ""rain"", ""future"", ""dystopia"", ""robot"", ""ecology"", ""desert"", ""child hitman""]",[]
115210,228150,228150,Fury,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",139.575085,7.4,3946,2014-10-15,135.0,,,"[""War"", ""Drama"", ""Action""]","[""world war ii"", ""nazis"", ""war"", ""nazi germany"", ""panzer"", ""tank""]",[]
115569,242582,242582,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",89.095538,7.6,3395,2014-10-23,117.0,,,"[""Crime"", ""Drama"", ""Thriller""]","[""journalism"", ""underground"", ""tv station"", ""sociopath"", ""home invasion"", ""car chase"", ""tv news"", ""employer employee relationship"", ""ethics"", ""stringer""]",[]
115617,177572,177572,Big Hero 6,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",203.73459,7.8,6135,2014-10-24,102.0,,,"[""Adventure"", ""Family"", ""Animation"", ""Action"", ""Comedy""]","[""brother brother relationship"", ""hero"", ""talent"", ""revenge"", ""best friend"", ""another dimension"", ""robot"", ""boy genius"", ""hate"", ""aftercreditsstinger"", ""moral dilemma"", ""3d"", ""teen superheroes"", ""dead brother""]",[]
115713,264660,264660,Ex Machina,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",95.130041,7.6,4737,2015-01-21,108.0,,,"[""Drama"", ""Science Fiction""]","[""dancing"", ""artificial intelligence"", ""distrust"", ""isolation"", ""technology"", ""manipulation"", ""friendship"", ""deception"", ""laboratory"", ""robot"", ""power outage"", ""surveillance camera"", ""consciousness"", ""existentialism"", ""lockdown"", ""philosophical"", ""robot human relationship"", ""turing test"", ""cybernetics""]",[]
116797,205596,205596,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",145.364591,8.0,5723,2014-11-14,113.0,,,"[""History"", ""Drama"", ""Thriller"", ""War""]","[""gay"", ""england"", ""world war ii"", ""mathematician"", ""biography"", ""logician"", ""cryptography""]",[]
116823,131631,131631,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,206.227151,6.6,5584,2014-11-18,123.0,,,"[""Science Fiction"", ""Adventure"", ""Thriller""]","[""resistance"", ""post-apocalyptic"", ""dystopia"", ""war"", ""sequel"", ""female protagonist"", ""bow and arrow"", ""game"", ""future war"", ""revolt"", ""class prejudice"", ""human subjugation"", ""based on young adult novel""]",[]
116887,147441,147441,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",101.599427,5.6,1921,2014-12-03,150.0,,,"[""Adventure"", ""Drama"", ""Action""]","[""moses"", ""bible"", ""ancient egypt"", ""3d"", ""ramses""]",[]
116977,100042,100042,Dumb and Dumber To,"20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.",67.767785,5.4,1127,2014-11-12,110.0,,,"[""Comedy""]","[""friendship"", ""sequel"", ""road movie"", ""buddy comedy""]",[]
117176,266856,266856,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",61.182331,7.8,3311,2014-11-26,123.0,,,"[""Drama"", ""Romance""]","[""wife husband relationship"", ""biography"", ""physicist"", ""based on memoir"", ""stephen hawking"", ""fictionalized biography"", ""motor neuron disease"", ""als""]",[]
117466,205775,205775,In the Heart of the Sea,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",50.767332,6.5,1276,2015-11-20,122.0,,,"[""Thriller"", ""Drama"", ""Adventure"", ""Action"", ""History""]","[""suicide"", ""ocean"", ""sea"", ""hunger"", ""shipwreck"", ""ship"", ""whale"", ""based on true story"", ""stranded"", ""survival"", ""whaling"", ""death"", ""new england"", ""lost at sea"", ""based on true events"", ""whaling ship"", ""starvation"", ""19th century"", ""cannibalism"", ""reference to moby dick"", ""whale oil"", ""nantucket""]",[]
117529,135397,135397,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",418.708552,6.5,8662,2015-06-09,124.0,,,"[""Action"", ""Adventure"", ""Science Fiction"", ""Thriller""]","[""monster"", ""dna"", ""tyrannosaurus rex"", ""velociraptor"", ""island"", ""sequel"", ""suspense"", ""disaster"", ""escape"", ""dinosaur"", ""amusement park"", ""animal attack"", ""theme park"", ""jurassic park"", ""3d"", ""animal horror""]",[]
117590,227159,227159,Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",82.185281,6.1,1536,2014-11-26,108.0,,,"[""Comedy""]","[""prison"", ""kidnapping"", ""sequel"", ""car chase"", ""sex addict"", ""sex tape""]",[]
117851,270946,270946,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",84.366984,6.5,1346,2014-11-22,92.0,,,"[""Family"", ""Animation"", ""Adventure"", ""Comedy""]","[""penguin"", ""madagascar"", ""3d""]",[]
117895,294254,294254,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",113.161483,6.4,3040,2015-09-09,132.0,,,"[""Action""]","[""based on novel"", ""resistance"", ""maze"", ""post-apocalyptic"", ""dystopia"", ""infection"", ""on the run"", ""escape"", ""zombie"", ""storm"", ""disease"", ""desert"", ""sewer"", ""antidote"", ""corporation"", ""virus"", ""runner"", ""city ruin"", ""immunity""]",[]
118696,122917,122917,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",120.965743,7.1,4760,2014-12-10,144.0,,,"[""Action"", ""Adventure"", ""Fantasy""]","[""corruption"", ""elves"", ""dwarves"", ""orcs"", ""middle-earth (tolkien)"", ""hobbit"", ""dragon"", ""battle"", ""unlikely friendship"", ""epic battle"", ""sword and sorcery""]",[]
118997,224141,224141,Into the Woods,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",65.90161,5.6,1652,2014-12-25,125.0,,,"[""Fantasy"", ""Comedy"", ""Music""]","[""witch"", ""cinderella"", ""prince"", ""fairy tale"", ""musical"", ""princess"", ""sondheim"", ""curse"", ""based on stage musical"", ""beanstalk"", ""duringcreditsstinger"", ""red riding hood""]",[]
119141,228967,228967,The Interview,"Dave Skylark and his producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",74.168016,6.1,2304,2014-12-25,112.0,,,"[""Action"", ""Comedy""]","[""cia"", ""coup d'etat"", ""north korea"", ""assassination attempt"", ""evil dictator""]",[]
119155,181533,181533,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",115.597753,6.1,1851,2014-12-17,97.0,,,"[""Adventure"", ""Comedy"", ""Fantasy"", ""Family""]","[""night watchman"", ""museum"", ""natural history"", ""history"", ""smithsonian""]",[]
119655,68737,68737,Seventh Son,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",63.628459,5.2,957,2014-12-12,102.0,,,"[""Adventure"", ""Fantasy""]","[""magic"", ""chosen one"", ""dark fantasy"", ""witch hunter"", ""evil witch"", ""based on young adult novel"", ""sword and sorcery""]",[]
120466,198184,198184,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",116.700319,6.6,3062,2015-03-04,120.0,,,"[""Crime"", ""Action"", ""Science Fiction""]","[""artificial intelligence"", ""android"", ""robot"", ""near future"", ""robot cop""]",[]
120635,260346,260346,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",88.844777,6.1,2200,2014-12-16,109.0,,,"[""Thriller"", ""Action""]","[""revenge"", ""murder"", ""on the run"", ""fugitive"", ""framed"", ""father daughter relationship"", ""framed for murder""]",[]
120799,87101,87101,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",202.042635,5.8,3631,2015-06-23,126.0,,,"[""Science Fiction"", ""Action"", ""Thriller"", ""Adventure""]","[""saving the world"", ""artificial intelligence"", ""cyborg"", ""killer robot"", ""future"", ""time travel"", ""dystopia"", ""sequel"", ""fiction"", ""duringcreditsstinger"", ""3d""]",[]
121231,270303,270303,It Follows,"For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.",100.876794,6.6,1832,2015-02-04,100.0,,,"[""Horror"", ""Thriller""]","[""chase"", ""supernatural"", ""friends"", ""vision"", ""school"", ""young adult"", ""followed""]",[]
122882,76341,76341,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",434.278564,7.2,9427,2015-05-13,120.0,,,"[""Action"", ""Adventure"", ""Science Fiction"", ""Thriller""]","[""future"", ""chase"", ""post-apocalyptic"", ""dystopia"", ""australia"", ""rescue"", ""survival"", ""on the run"", ""convoy"", ""peak oil"", ""dark future""]",[]
122890,68735,68735,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",63.148529,6.3,2268,2016-05-25,123.0,,,"[""Action"", ""Adventure"", ""Fantasy""]","[""video game"", ""elves"", ""orcs"", ""magic"", ""chase"", ""based on comic book"", ""sorcerer"", ""fictional war"", ""based on video game"", ""wizard"", ""fictional language"", ""muscles"", ""orc"", ""sword and sorcery""]",[]
122892,99861,99861,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",134.279229,7.3,6767,2015-04-22,141.0,,,"[""Action"", ""Adventure"", ""Science Fiction""]","[""marvel comic"", ""sequel"", ""superhero"", ""based on comic book"", ""vision"", ""superhero team"", ""duringcreditsstinger"", ""marvel cinematic universe"", ""3d""]",[]
122900,102899,102899,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",120.09361,7.0,5880,2015-07-14,117.0,,,"[""Science Fiction"", ""Action"", ""Adventure""]","[""marvel comic"", ""superhero"", ""based on comic book"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""marvel cinematic universe"", ""3d""]",[]
122904,293660,293660,Deadpool,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",514.569956,7.4,10995,2016-02-09,108.0,,,"[""Action"", ""Adventure"", ""Comedy""]","[""anti hero"", ""mercenary"", ""marvel comic"", ""superhero"", ""based on comic book"", ""breaking the fourth wall"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""self healing""]",[]
122920,271110,271110,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",198.372395,7.1,7241,2016-04-27,147.0,,,"[""Adventure"", ""Action"", ""Science Fiction""]","[""civil war"", ""war"", ""marvel comic"", ""sequel"", ""superhero"", ""based on comic book"", ""imax"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""marvel cinematic universe"", ""3d""]",[]
122924,246655,246655,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",139.272042,6.4,4721,2016-05-18,144.0,,,"[""Science Fiction""]","[""mutant"", ""supernatural powers"", ""marvel comic"", ""superhero"", ""based on comic book"", ""superhuman"", ""apocalypse"", ""superhero team"", ""world domination"", ""aftercreditsstinger"", ""1980s""]",[]
125914,210860,210860,Mortdecai,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",52.417529,5.4,1055,2015-01-21,106.0,,,"[""Comedy"", ""Adventure""]","[""based on novel"", ""painting"", ""debt"", ""art dealer"", ""stolen painting""]",[]
125916,216015,216015,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",98.755657,5.2,3254,2015-02-11,125.0,,,"[""Drama"", ""Romance"", ""Thriller""]","[""based on novel"", ""perversion"", ""spanking"", ""billionaire"", ""bdsm"", ""woman director""]",[]
128360,273248,273248,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,68.717016,7.6,4274,2015-12-25,167.0,,,"[""Crime"", ""Drama"", ""Mystery"", ""Western""]","[""bounty hunter"", ""wyoming"", ""mountains"", ""narration"", ""hangman"", ""stagecoach"", ""blizzard"", ""post civil war""]",[]
128488,265208,265208,Wild Card,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",48.0343,5.4,656,2015-01-14,92.0,,,"[""Thriller"", ""Crime"", ""Drama""]","[""gambling"", ""bodyguard"", ""remake""]",[]
128512,286565,286565,Paper Towns,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",64.610671,6.1,1937,2015-06-18,109.0,,,"[""Drama"", ""Mystery"", ""Romance""]","[""friendship"", ""high school"", ""teenager"", ""classmate"", ""based on young adult novel""]",[]
129354,256591,256591,Focus,"Nicky, a veteran con artist, takes a novice named Jess under his wing. While Nicky teaches Jess the tricks of the trade, the pair become romantically involved; but, when Jess gets uncomfortably close, Nicky ends their relationship. Three years later, Nicky is in Buenos Aires working a very dangerous scheme when Jess -- now an accomplished femme fatale -- unexpectedly shows up. Her appearance throws Nicky for a loop at a time when he cannot afford to be off his game.",59.634029,6.7,2542,2015-02-25,105.0,,,"[""Romance"", ""Comedy"", ""Crime"", ""Drama""]","[""seduction"", ""con man"", ""femme fatale"", ""deception"", ""rivalry"", ""con artist""]",[]
129937,241554,241554,Run All Night,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",74.64653,6.3,1148,2015-03-11,114.0,,,"[""Action"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller""]","[""hitman"", ""revenge"", ""murder"", ""on the run"", ""mobster""]",[]
130073,150689,150689,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",101.187052,6.7,2374,2015-03-12,105.0,,,"[""Romance"", ""Fantasy"", ""Family"", ""Drama""]","[""cinderella"", ""magic"", ""prince"", ""fairy tale"", ""kingdom"", ""royalty"", ""orphan"", ""lost shoe"", ""evil stepmother"", ""retelling""]",[]
130450,266647,266647,Pan,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",48.03528,5.9,954,2015-09-24,111.0,,,"[""Adventure"", ""Family"", ""Fantasy""]","[""flying"", ""magic"", ""fairy tale"", ""peter pan"", ""mermaid"", ""pirate"", ""fantasy world""]",[]
130490,262500,262500,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,103.718387,6.2,3829,2015-03-18,119.0,,,"[""Adventure"", ""Science Fiction"", ""Thriller""]","[""based on novel"", ""revolution"", ""dystopia"", ""sequel"", ""dystopic future"", ""young adult"", ""3d"", ""divergent""]",[]
130520,228161,228161,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",63.473086,6.8,1519,2015-03-18,94.0,,,"[""Fantasy"", ""Comedy"", ""Animation"", ""Science Fiction"", ""Family""]","[""friendship"", ""spaceship"", ""space"", ""alien"", ""alien invasion"", ""alien friendship"", ""awful leader"", ""taking resposibility""]",[]
130634,168259,168259,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.322217,7.3,4176,2015-04-01,137.0,,,"[""Action""]","[""car race"", ""speed"", ""revenge"", ""suspense"", ""car"", ""race"", ""muscle car""]",[]
132046,158852,158852,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",130.311355,6.2,2846,2015-05-19,130.0,,,"[""Adventure"", ""Family"", ""Mystery"", ""Science Fiction""]","[""inventor"", ""apocalypse"", ""destiny"", ""imax"", ""dreamer"", ""futuristic car"", ""futuristic city""]",[]
132796,254128,254128,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",100.412364,6.0,2968,2015-05-27,114.0,,,"[""Action"", ""Drama"", ""Thriller""]","[""california"", ""earthquake"", ""catastrophe"", ""disaster film"", ""3d"", ""san andreas"", ""san andreas california"", ""rescue operation""]",[]
133419,254470,254470,Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",71.496894,6.8,1940,2015-05-07,115.0,,,"[""Comedy"", ""Music""]","[""music"", ""sequel"", ""singer"", ""male female relationship"", ""audition"", ""group of friends"", ""duringcreditsstinger"", ""singing competition"", ""female musician"", ""singing contest"", ""woman director"", ""acapella""]",[]
134130,286217,286217,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",167.93287,7.6,7268,2015-09-30,141.0,,,"[""Drama"", ""Adventure"", ""Science Fiction""]","[""based on novel"", ""mars"", ""nasa"", ""isolation"", ""botanist"", ""stranded"", ""spaceship"", ""space"", ""engineering"", ""survival"", ""astronaut"", ""science"", ""deep space explorer"", ""duringcreditsstinger"", ""battle for survival""]",[]
134393,271718,271718,Trainwreck,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",72.774941,5.9,1181,2015-07-17,125.0,,,"[""Comedy""]","[""alcohol"", ""one-night stand""]",[]
134853,150540,150540,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",128.655964,8.0,6560,2015-06-09,94.0,,,"[""Drama"", ""Comedy"", ""Animation"", ""Family""]","[""dream"", ""cartoon"", ""imaginary friend"", ""animation"", ""family"", ""moving"", ""kids"", ""unicorn"", ""duringcreditsstinger"", ""3d"", ""emotions""]",[]
135133,131634,131634,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",127.284427,6.6,3984,2015-11-18,137.0,,,"[""Action"", ""Adventure"", ""Science Fiction""]","[""revolution"", ""strong woman"", ""dystopia"", ""game of death"", ""3d"", ""based on young adult novel""]",[]
